,train_len,test_len,rec_len,hit,precision,recall,f1_score
367,135,50,10,5,107,21.4,35.66666667
368,346,123,10,5,107.5,8.739837398,16.16541353
369,102,27,10,1,108,40,58.37837838
370,68,25,10,3,108.1,43.24,61.77142857
371,32,9,10,0,108.4,120.4444444,114.1052632
372,179,57,10,7,108.4,19.01754386,32.35820896
373,71,29,10,3,109.1,37.62068966,55.94871795
374,25,8,10,4,109.4,136.75,121.5555556
375,23,10,10,0,109.8,109.8,109.8
376,97,36,10,4,109.8,30.5,47.73913043
377,90,41,10,0,110.2,26.87804878,43.21568627
378,38,10,10,1,110.2,110.2,110.2
379,26,10,10,6,110.3,110.3,110.3
380,920,298,10,8,110.9,3.72147651,7.201298701
381,360,114,10,7,111.7,9.798245614,18.01612903
382,209,82,10,3,112.4,13.70731707,24.43478261
383,26,8,10,0,112.7,140.875,125.2222222
384,56,14,10,0,112.7,80.5,93.91666667
385,157,44,10,4,112.7,25.61363636,41.74074074
386,45,23,10,5,113.1,49.17391304,68.54545455
387,767,260,10,6,113.6,4.369230769,8.414814815
388,24,5,10,0,114.2,228.4,152.2666667
389,26,8,10,2,114.2,142.75,126.8888889
390,59,22,10,2,114.4,52,71.5
391,292,94,10,2,114.6,12.19148936,22.03846154
392,20,5,10,0,114.8,229.6,153.0666667
393,95,28,10,2,114.8,41,60.42105263
394,17,6,10,0,115,191.6666667,143.75
395,52,9,10,2,115,127.7777778,121.0526316
396,18,10,10,1,115.2,115.2,115.2
397,19,4,10,0,115.3,288.25,164.7142857
398,31,15,10,2,115.3,76.86666667,92.24
399,31,5,10,3,115.5,231,154
400,32,11,10,3,115.8,105.2727273,110.2857143
401,52,20,10,1,116.1,58.05,77.4
402,33,15,10,0,116.2,77.46666667,92.96
403,24,10,10,0,116.2,116.2,116.2
404,48,12,10,5,116.2,96.83333333,105.6363636
405,97,23,10,1,116.7,50.73913043,70.72727273
406,15,5,10,0,116.8,233.6,155.7333333
407,13,9,10,1,116.8,129.7777778,122.9473684
408,110,31,10,0,116.9,37.70967742,57.02439024
409,91,35,10,1,116.9,33.4,51.95555556
410,122,45,10,0,117,26,42.54545455
411,88,39,10,9,117,30,47.75510204
412,86,16,10,2,117.9,73.6875,90.69230769
413,44,12,10,2,118.1,98.41666667,107.3636364
414,2061,637,10,9,118.3,1.857142857,3.656877898
415,74,20,10,1,119.2,59.6,79.46666667
416,34,17,10,3,119.3,70.17647059,88.37037037
417,52,15,10,3,119.6,79.73333333,95.68
418,71,22,10,3,119.9,54.5,74.9375
419,113,42,10,4,120.2,28.61904762,46.23076923
420,103,38,10,3,120.6,31.73684211,50.25
421,29,8,10,1,120.9,151.125,134.3333333
422,66,27,10,0,121,44.81481481,65.40540541
423,14,9,10,3,121,134.4444444,127.3684211
424,96,42,10,6,121.3,28.88095238,46.65384615
425,244,62,10,8,121.9,19.66129032,33.86111111
426,65,23,10,2,122.7,53.34782609,74.36363636
427,65,19,10,0,122.9,64.68421053,84.75862069
428,223,77,10,2,122.9,15.96103896,28.25287356
429,48,10,10,3,123.1,123.1,123.1
430,43,15,10,1,123.4,82.26666667,98.72
431,14,6,10,1,123.5,205.8333333,154.375
432,202,58,10,6,123.6,21.31034483,36.35294118
433,18,4,10,1,124.2,310.5,177.4285714
434,183,50,10,6,124.3,24.86,41.43333333
